;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;;Num PCs;Sat;NonSat;Und;Percent-Und
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'match') - PP4;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705; ;557;0;108;449;=449* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'f') - PP3;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705; ;557;0;108;449;=449* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'f') - PP4;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705; ;557;0;108;449;=449* 100 / 557
HState2CProcDef--('DELETE_ELEMENT', 8) - IF(MM7): THEN(MM7_then);0.058823529411764705;0.058823529411764705;0.17647058823529413;0.058823529411764705;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.5294117647058824;0.058823529411764705;0.17647058823529413;0.058823529411764705;0.058823529411764705; ;269;214;47;8;=8* 100 / 269
HTransition2Inst--('ADD_CLASS', 'Listen', False, 1) - IF(MM5): THEN(MM5_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2Inst--('ADD_CLASS', 'LocalDef', False, 1) - IF(MM7): THEN(MM7_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2Inst--('ADD_CLASS', 'New', False, 1) - IF(MM6): THEN(MM6_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2Inst--('ADD_CLASS', 'Par', False, 1) - IF(MM11): THEN(MM11_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2Inst--('ADD_CLASS', 'Seq', False, 1) - IF(MM11): THEN(MM11_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstOUT--('ADD_CLASS', 'Listen', False, 1) - IF(MM5): THEN(MM5_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstOUT--('ADD_CLASS', 'LocalDef', False, 1) - IF(MM7): THEN(MM7_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstOUT--('ADD_CLASS', 'New', False, 1) - IF(MM6): THEN(MM6_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstOUT--('ADD_CLASS', 'Par', False, 1) - IF(MM11): THEN(MM11_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstOUT--('ADD_CLASS', 'Seq', False, 1) - IF(MM11): THEN(MM11_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstOUT--('DELETE_ELEMENT', 8) - PP4;0.058823529411764705;0.058823529411764705;0.5882352941176471;0.058823529411764705;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.29411764705882354;0.5294117647058824;0.29411764705882354;0.5882352941176471;0.058823529411764705;0.058823529411764705; ;557;99;9;449;=449* 100 / 557
HTransition2QInstOUT--('RENAME_CLASS', 8, 'TopLevelElement') - PP4;0.058823529411764705;0.058823529411764705;0.5882352941176471;0.058823529411764705;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.29411764705882354;0.5294117647058824;0.29411764705882354;0.5882352941176471;0.058823529411764705;0.058823529411764705; ;571;99;9;463;=463* 100 / 571
HTransition2QInstSIBLING--('ADD_CLASS', 'Action', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'BASE0', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'CONJUGATE1', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Capsule', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'CapsuleRole', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Element', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'EntryPoint', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'ExitPoint', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'FIXED0', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'IN0', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'IN1', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'InitialPoint', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'LogicalThread', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Model', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'OPTIONAL1', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'OUT1', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'OUT2', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PLUGIN2', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Package', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PackageContainer', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PhysicalThread', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Port', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PortConnector', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PortConnectorRef', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PortRef', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'PortType', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Protocol', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'RoleType', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'RootElement', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'SIBLING0', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Signal', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'SignalType', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'State', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'StateMachine', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'StateMachineElement', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Thread', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'TopLevelElement', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Transition', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'TransitionType', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Trigger', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Vertex', True, 0) - PP3;0.23529411764705882;0.23529411764705882;0.5882352941176471;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.058823529411764705;0.35294117647058826;0.47058823529411764;0.35294117647058826;0.5882352941176471;0.11764705882352941;0.23529411764705882; ;537;89;9;439;=439* 100 / 537
HTransition2QInstSIBLING--('ADD_CLASS', 'Listen', False, 1) - IF(MM5): THEN(MM5_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstSIBLING--('ADD_CLASS', 'LocalDef', False, 1) - IF(MM7): THEN(MM7_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstSIBLING--('ADD_CLASS', 'New', False, 1) - IF(MM6): THEN(MM6_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
HTransition2QInstSIBLING--('ADD_CLASS', 'Par', False, 1) - IF(MM11): THEN(MM11_then);0.11764705882352941;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.17647058823529413;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.11764705882352941;0.8235294117647058;0.11764705882352941;0.35294117647058826;0.11764705882352941;0.11764705882352941; ;557;549;4;4;=4* 100 / 557
